12_feis.pdf,Madison Ave @ East 44th St,x,date,09:00-10:00,,,,,,,,,,,,,401,938,401(mirrored),1030,
12_feis.pdf,Park Ave @ East 49th St,x,date,12:00-13:00,,,,,,,,,,,,,459(mirrored),1093,459,1093(mirrored),
12_feis.pdf,Park Ave @ East 49th St,x,date,17:00-18:00,,,,,,,,,,,,,438(mirrored),1921,438,1921(mirrored),
12_feis.pdf,Park Ave @ East 49th St,x,date,09:00-10:00,,,,,,,,,,,,,575(mirrored),2045,575,2045(mirrored),
12_feis.pdf,2nd Ave, E 42nd St,x,date,12:00-13:00,,,,,,,,,,,,,563,581(mirrored),563(mirrored),581,
12_feis.pdf,2nd Ave, E 42nd St,x,date,17:00-18:00,,,,,,,,,,,,,786,706(mirrored),786(mirrored),706,
12_feis.pdf,2nd Ave, E 42nd St,x,date,09:00-10:00,,,,,,,,,,,,,879,710(mirrored),879(mirrored),710,
12_feis.pdf,Madison Ave @ East 40th St,x,date,12:00-13:00,,,,,,,,,,,,,985,1639(mirrored),1090,1639,
12_feis.pdf,Madison Ave @ East 40th St,x,date,17:00-18:00,,,,,,,,,,,,,865,1149(mirrored),927,1149,
12_feis.pdf,Madison Ave @ East 40th St,x,date,09:00-10:00,,,,,,,,,,,,,618,1050(mirrored),836,1050,
12_feis.pdf,Madison Ave @ East 43rd St,x,date,12:00-13:00,,,,,,,,,,,,,885,1062,703,1485,
12_feis.pdf,Madison Ave @ East 43rd St,x,date,17:00-18:00,,,,,,,,,,,,,1493,712,1279,1537,
12_feis.pdf,Madison Ave @ East 43rd St,x,date,09:00-10:00,,,,,,,,,,,,,1371,1076,1435,1186,
12_feis.pdf,Fifth Ave @ East 40th St,x,date,12:00-13:00,,,,,,,,,,,,,1660(mirrored),2066,1660,2066(mirrored),
12_feis.pdf,Fifth Ave @ East 40th St,x,date,17:00-18:00,,,,,,,,,,,,,1557(mirrored),1825,1557,1825(mirrored),
12_feis.pdf,Fifth Ave @ East 40th St,x,date,09:00-10:00,,,,,,,,,,,,,1218(mirrored),1059,1218,1059(mirrored),
12_feis.pdf,Fifth Ave @ East 44th St,x,date,12:00-13:00,,,,,,,,,,,,,919,2878,1231,2536,
12_feis.pdf,Fifth Ave @ East 44th St,x,date,17:00-18:00,,,,,,,,,,,,,1165,2793,2624,2930,
12_feis.pdf,Fifth Ave @ East 44th St,x,date,09:00-10:00,,,,,,,,,,,,,773,1904,1018,1456,
12_feis.pdf,Fifth Ave @ East 43rd St,x,date,12:00-13:00,,,,,,,,,,,,,1300,1532,712,2017,
12_feis.pdf,Fifth Ave @ East 43rd St,x,date,17:00-18:00,,,,,,,,,,,,,1364,2192,1450,3042,
12_feis.pdf,Fifth Ave @ East 43rd St,x,date,09:00-10:00,,,,,,,,,,,,,1858,638,1334,1506,
12_feis.pdf,3rd Ave, E. 50th St,x,date,12:00-13:00,,,,,,,,,,,,,422(mirrored),1342,422,1491,
12_feis.pdf,3rd Ave, E. 50th St,x,date,17:00-18:00,,,,,,,,,,,,,447(mirrored),2049,447,1416,
12_feis.pdf,3rd Ave, E. 50th St,x,date,09:00-10:00,,,,,,,,,,,,,381(mirrored),1950,381,1487,
12_feis.pdf,Lexington Ave @ East 42nd St,x,date,12:00-13:00,,,,,,,,,,,,,1497,1343,1497(mirrored),1343(mirrored),
12_feis.pdf,Lexington Ave @ East 42nd St,x,date,17:00-18:00,,,,,,,,,,,,,2167,1243,2167(mirrored),1243(mirrored),
12_feis.pdf,Lexington Ave @ East 42nd St,x,date,09:00-10:00,,,,,,,,,,,,,2233,1324,2233(mirrored),1324(mirrored),
12_feis.pdf,Fifth Ave @ East 47th St,x,date,12:00-13:00,,,,,,,,,,,,,533(mirrored),1792,533,2431,
12_feis.pdf,Fifth Ave @ East 47th St,x,date,17:00-18:00,,,,,,,,,,,,,929(mirrored),1613,929,2540,
12_feis.pdf,Fifth Ave @ East 47th St,x,date,09:00-10:00,,,,,,,,,,,,,974(mirrored),924,974,1025,
12_feis.pdf,Fifth Ave @ East 46th St,x,date,12:00-13:00,,,,,,,,,,,,,437,1978,1010,1852,
12_feis.pdf,Fifth Ave @ East 46th St,x,date,17:00-18:00,,,,,,,,,,,,,720,2037,810,1925,
12_feis.pdf,Fifth Ave @ East 46th St,x,date,09:00-10:00,,,,,,,,,,,,,564,1138,747,977,
12_feis.pdf,3rd Ave, E. 49th St,x,date,12:00-13:00,,,,,,,,,,,,,506,1319(mirrored),506(mirrored),1319,
12_feis.pdf,3rd Ave, E. 49th St,x,date,17:00-18:00,,,,,,,,,,,,,327,1136(mirrored),327(mirrored),1136,
